unique_key,case_key,source_id,display_name,pdf_sha256,pdf_path,offence_family,strata_tags,gold_tier,pool,route,skip_reason,backend_case_id,match_hint
sha:32119d4f83f00d7a7c1d0aa2b7122ad6e1806d7f81dc23af298701a76b48d585,PDF-32119d4f83f0,CB-TB-1310_Carver,CB-TB-1310_Carver.pdf,32119d4f83f00d7a7c1d0aa2b7122ad6e1806d7f81dc23af298701a76b48d585,C:\Users\gduff\Downloads\cb-tb-1301-1400-v5\pdfs\CB-TB-1310_Carver.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:323137bbafbf0748b8abf326748dc70b8feac90c0a29e7db9957bfc4b25cf944,PDF-323137bbafbf,CB-TB-188_Walsh,CB-TB-188_Walsh.pdf,323137bbafbf0748b8abf326748dc70b8feac90c0a29e7db9957bfc4b25cf944,C:\Users\gduff\Downloads\cb-tb-101-200-v4\pdfs\CB-TB-188_Walsh.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=1,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:323a336f4fdaa695565ae12bfe8628185ee1470ae447f32f2975590b74727795,PDF-323a336f4fda,CB-TB-184_Hardy,CB-TB-184_Hardy.pdf,323a336f4fdaa695565ae12bfe8628185ee1470ae447f32f2975590b74727795,C:\Users\gduff\Downloads\cb-tb-101-200-v4\pdfs\CB-TB-184_Hardy.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=1,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:323fddafd396e712fbc374b56559daa24e63e21ba6f33bd6b689311ba510e635,PDF-323fddafd396,CB-TB-738_Mitchell,CB-TB-738_Mitchell.pdf,323fddafd396e712fbc374b56559daa24e63e21ba6f33bd6b689311ba510e635,C:\Users\gduff\Downloads\cb-tb-701-800-v5\pdfs\CB-TB-738_Mitchell.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=1,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:326b31b9cda3868fbb9674d0976cfe0f31ba0675bd8521a777310cddf2247303,PDF-326b31b9cda3,CB-TB-2118_Khan,CB-TB-2118_Khan.pdf,326b31b9cda3868fbb9674d0976cfe0f31ba0675bd8521a777310cddf2247303,C:\Users\gduff\Downloads\cb-tb-1601-2200-v5-factory-run\pdfs\CB-TB-2118_Khan.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:32831225a0e7e8c8efed222387f9ab0021ab6fb36bbad3f16191ebf71722f763,PDF-32831225a0e7,CB-TB-471_Ross,CB-TB-471_Ross.pdf,32831225a0e7e8c8efed222387f9ab0021ab6fb36bbad3f16191ebf71722f763,C:\Users\gduff\Downloads\cb-tb-401-500-v5\pdfs\CB-TB-471_Ross.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:3292e865e79c084bb408c98dd88f86a1eb7ff1d6be42831571718f95e7906a00,PDF-3292e865e79c,CB-TB-1988_Clarke,CB-TB-1988_Clarke.pdf,3292e865e79c084bb408c98dd88f86a1eb7ff1d6be42831571718f95e7906a00,C:\Users\gduff\Downloads\cb-tb-1601-2200-v5-factory-run\pdfs\CB-TB-1988_Clarke.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:3299c527fd418429b6aaa3d510f80fe9ac4d708dfa5ccfc4149b986016e91d5e,PDF-3299c527fd41,CB-TB-692_Thornton,CB-TB-692_Thornton.pdf,3299c527fd418429b6aaa3d510f80fe9ac4d708dfa5ccfc4149b986016e91d5e,C:\Users\gduff\Downloads\cb-tb-601-700-v5\pdfs\CB-TB-692_Thornton.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=1,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:32a8159741d49617c609c53e94b3180d8e766a7905b7ce56ebc92689517246f2,PDF-32a8159741d4,CB-TB-316_Graham,CB-TB-316_Graham.pdf,32a8159741d49617c609c53e94b3180d8e766a7905b7ce56ebc92689517246f2,C:\Users\gduff\Downloads\cb-tb-301-400-v4\pdfs\CB-TB-316_Graham.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:32c265040817ce776a26a15e51560e8292c5ee6a0cec501ee9ee0611f6096f2c,PDF-32c265040817,CB-TB-1294_Akhtar,CB-TB-1294_Akhtar.pdf,32c265040817ce776a26a15e51560e8292c5ee6a0cec501ee9ee0611f6096f2c,C:\Users\gduff\Downloads\cb-tb-1201-1300-v5\pdfs\CB-TB-1294_Akhtar.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:32c70103eecbe648928f8f484b8421384df368c0e933a3c86b691954d3bb0b3c,PDF-32c70103eecb,CB-TB-935_Naylor,CB-TB-935_Naylor.pdf,32c70103eecbe648928f8f484b8421384df368c0e933a3c86b691954d3bb0b3c,C:\Users\gduff\Downloads\cb-tb-901-1100-v5\pdfs\CB-TB-935_Naylor.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:32e95af34d8f3aca6b7e2d8c38c50ad0bac9f8f3dd69da10191305bbc2700343,PDF-32e95af34d8f,CB-TB-967_Hale,CB-TB-967_Hale.pdf,32e95af34d8f3aca6b7e2d8c38c50ad0bac9f8f3dd69da10191305bbc2700343,C:\Users\gduff\Downloads\cb-tb-901-1100-v5\pdfs\CB-TB-967_Hale.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:32f4448f4fd880a62181eaaeeca04585ebd575258f3085fbd8ca39beba0ade52,PDF-32f4448f4fd8,CB-TB-1424_Blake,CB-TB-1424_Blake.pdf,32f4448f4fd880a62181eaaeeca04585ebd575258f3085fbd8ca39beba0ade52,C:\Users\gduff\Downloads\cb-tb-1401-1500-v5-tmp\pdfs\CB-TB-1424_Blake.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=1,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:3319e723496b34e5eb55165c0b961ec2290bd98a7f6b6e83e97b417d5a1189ab,PDF-3319e723496b,CB-TB-340_Hart,CB-TB-340_Hart.pdf,3319e723496b34e5eb55165c0b961ec2290bd98a7f6b6e83e97b417d5a1189ab,C:\Users\gduff\Downloads\cb-tb-301-400-v4\pdfs\CB-TB-340_Hart.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:33245afe3cec9b24e07f67668ce0e61414b6a7d97d2278862877f7f0cae32421,PDF-33245afe3cec,CB-TB-912_Archer,CB-TB-912_Archer.pdf,33245afe3cec9b24e07f67668ce0e61414b6a7d97d2278862877f7f0cae32421,C:\Users\gduff\Downloads\cb-tb-901-1100-v5\pdfs\CB-TB-912_Archer.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:3332f5bf946f1e7f394adb1fc5db1393d65921df0d932395ede7d60e6665cb96,PDF-3332f5bf946f,CB-TB-124_Ahmed,CB-TB-124_Ahmed.pdf,3332f5bf946f1e7f394adb1fc5db1393d65921df0d932395ede7d60e6665cb96,C:\Users\gduff\Downloads\cb-tb-101-200-v4\pdfs\CB-TB-124_Ahmed.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=1,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:33491de01dce64aaabbd3b9c0a522b364a442534d8b748bedbb93d08dd46abeb,PDF-33491de01dce,CB-TB-1188_Carver,CB-TB-1188_Carver.pdf,33491de01dce64aaabbd3b9c0a522b364a442534d8b748bedbb93d08dd46abeb,C:\Users\gduff\Downloads\cb-tb-1101-1400-v5\pdfs\CB-TB-1188_Carver.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:3354a46f89693c1dcaac20a190105fd8180af1cec30a57046c97c59562b49109,PDF-3354a46f8969,CB-TB-1858_Lloyd,CB-TB-1858_Lloyd.pdf,3354a46f89693c1dcaac20a190105fd8180af1cec30a57046c97c59562b49109,C:\Users\gduff\Downloads\cb-tb-1601-2200-v5-factory-run\pdfs\CB-TB-1858_Lloyd.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:335b3cf612ac4aa50a23631cb0cf8bf17fcbcbc8f56931cd0b749b4e2530b122,PDF-335b3cf612ac,CB-TB-889_Wright,CB-TB-889_Wright.pdf,335b3cf612ac4aa50a23631cb0cf8bf17fcbcbc8f56931cd0b749b4e2530b122,C:\Users\gduff\Downloads\cb-tb-801-900-v5\pdfs\CB-TB-889_Wright.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=1,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:337127f20be063f55e5449750c61d7f3c474d63e12129e06ba95af42cf0440c0,PDF-337127f20be0,CB-TB-2063_Patel,CB-TB-2063_Patel.pdf,337127f20be063f55e5449750c61d7f3c474d63e12129e06ba95af42cf0440c0,C:\Users\gduff\Downloads\cb-tb-1601-2200-v5-factory-run\pdfs\CB-TB-2063_Patel.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:3386e211e0ac3512dc16909f2b1ae598b54939911e58eb2b020eb39437024f74,PDF-3386e211e0ac,CB-TB-1239_West,CB-TB-1239_West.pdf,3386e211e0ac3512dc16909f2b1ae598b54939911e58eb2b020eb39437024f74,C:\Users\gduff\Downloads\cb-tb-1201-1300-v5\pdfs\CB-TB-1239_West.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:33b894dba3b8e737c200b0319c87621dfa64d18647cfbf05748fe3c373b4d020,PDF-33b894dba3b8,CB-TB-719_Brooks,CB-TB-719_Brooks.pdf,33b894dba3b8e737c200b0319c87621dfa64d18647cfbf05748fe3c373b4d020,C:\Users\gduff\Downloads\cb-tb-701-800-v5\pdfs\CB-TB-719_Brooks.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=1,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:33c0d28bb57f5d479dd053f04eac9d827c9d413ba8a80ad41f11884f570b9488,PDF-33c0d28bb57f,CB-TB-1233_Thornton,CB-TB-1233_Thornton.pdf,33c0d28bb57f5d479dd053f04eac9d827c9d413ba8a80ad41f11884f570b9488,C:\Users\gduff\Downloads\cb-tb-1201-1300-v5\pdfs\CB-TB-1233_Thornton.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:340f8e154b5927196a3e25d5877990d6a82053dcf26fab66d99f4882d2fbf96a,PDF-340f8e154b59,CB-TB-1569_Singh,CB-TB-1569_Singh.pdf,340f8e154b5927196a3e25d5877990d6a82053dcf26fab66d99f4882d2fbf96a,C:\Users\gduff\Downloads\cb-tb-1501-1600-v5-factory-run\pdfs\CB-TB-1569_Singh.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:3424f87544def762cae30b3860293bd8077f7ca2cbe4a050fffb4aa165a7a525,PDF-3424f87544de,CB-TB-1687_Hale,CB-TB-1687_Hale.pdf,3424f87544def762cae30b3860293bd8077f7ca2cbe4a050fffb4aa165a7a525,C:\Users\gduff\Downloads\cb-tb-1601-2200-v5-factory-run\pdfs\CB-TB-1687_Hale.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=4,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:343681a6a537a454f1a7eeab6067e4be008ce384b4493641df27560598938d64,PDF-343681a6a537,CB-TB-1164_Morris,CB-TB-1164_Morris.pdf,343681a6a537a454f1a7eeab6067e4be008ce384b4493641df27560598938d64,C:\Users\gduff\Downloads\cb-tb-1101-1400-v5\pdfs\CB-TB-1164_Morris.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:3448565bd97e105fd06630c71a90304ab4a4412aba8dca1dca8289cf0d5db88a,PDF-3448565bd97e,CB-TB-607_Evans,CB-TB-607_Evans.pdf,3448565bd97e105fd06630c71a90304ab4a4412aba8dca1dca8289cf0d5db88a,C:\Users\gduff\Downloads\cb-tb-601-700-v5\pdfs\CB-TB-607_Evans.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=1,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:345895dcbed75f2bf65ec6d01cec617d7289e2822bff1d3836114798795c860a,PDF-345895dcbed7,CB-TB-2049_Sutton,CB-TB-2049_Sutton.pdf,345895dcbed75f2bf65ec6d01cec617d7289e2822bff1d3836114798795c860a,C:\Users\gduff\Downloads\cb-tb-1601-2200-v5-factory-run\pdfs\CB-TB-2049_Sutton.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:34628bf69d8cd80c39aa7a01efd5b129f4e61efb7eee6b780bcd248487fb3aad,PDF-34628bf69d8c,CB-TB-208_Bishop,CB-TB-208_Bishop.pdf,34628bf69d8cd80c39aa7a01efd5b129f4e61efb7eee6b780bcd248487fb3aad,C:\Users\gduff\Downloads\cb-tb-201-300-v4\pdfs\CB-TB-208_Bishop.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=1,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:346d9030a1e98690f56b0ba27fec623b4ecc388fb9a5fd63bf8b1bd2448a0593,PDF-346d9030a1e9,CB-TB-1793_Holland,CB-TB-1793_Holland.pdf,346d9030a1e98690f56b0ba27fec623b4ecc388fb9a5fd63bf8b1bd2448a0593,C:\Users\gduff\Downloads\cb-tb-1601-2200-v5-factory-run\pdfs\CB-TB-1793_Holland.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:34709a3a1e6db6abd37619387de84020a1dce22c087dbf4e0dab13ec7007dca6,PDF-34709a3a1e6d,CB-TB-467_Smyth,CB-TB-467_Smyth.pdf,34709a3a1e6db6abd37619387de84020a1dce22c087dbf4e0dab13ec7007dca6,C:\Users\gduff\Downloads\cb-tb-401-500-v5\pdfs\CB-TB-467_Smyth.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:348db7971b95bc5f062b45d22e23472338c28476793e3651cc6c79f7aa30f488,PDF-348db7971b95,CB-TB-1747_Mercer,CB-TB-1747_Mercer.pdf,348db7971b95bc5f062b45d22e23472338c28476793e3651cc6c79f7aa30f488,C:\Users\gduff\Downloads\cb-tb-1601-2200-v5-factory-run\pdfs\CB-TB-1747_Mercer.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:3494050ff8688e63f9aad52f0245c2b8ef71db402a279b1477049858bd0f8e82,PDF-3494050ff868,CB-TB-2152_Okonkwo,CB-TB-2152_Okonkwo.pdf,3494050ff8688e63f9aad52f0245c2b8ef71db402a279b1477049858bd0f8e82,C:\Users\gduff\Downloads\cb-tb-1601-2200-v5-factory-run\pdfs\CB-TB-2152_Okonkwo.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:34c0cac2db1d1b090bf1d85a0ea986dde1da366d313c64cdab774f0e535b813e,PDF-34c0cac2db1d,CB-TB-1477_Coates,CB-TB-1477_Coates.pdf,34c0cac2db1d1b090bf1d85a0ea986dde1da366d313c64cdab774f0e535b813e,C:\Users\gduff\Downloads\cb-tb-1401-1500-v5-tmp\pdfs\CB-TB-1477_Coates.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=1,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:34dc5dc4794829f6692fc446ec4f1ef7308de2a28f3addfe15a9f21d1ce5055b,PDF-34dc5dc47948,CB-TB-099_Hale,CB-TB-099_Hale.pdf,34dc5dc4794829f6692fc446ec4f1ef7308de2a28f3addfe15a9f21d1ce5055b,C:\Users\gduff\Downloads\cb-tb-031-100-v4\pdfs\CB-TB-099_Hale.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=1,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:34f42fa5f7203c2b9540a18ccfc431f2b83b3ddd7daed00709d1d568ab47bf86,PDF-34f42fa5f720,CB-TB-525_Ali,CB-TB-525_Ali.pdf,34f42fa5f7203c2b9540a18ccfc431f2b83b3ddd7daed00709d1d568ab47bf86,C:\Users\gduff\Downloads\cb-tb-501-600-v5-extract\pdfs\CB-TB-525_Ali.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=3,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:3526ce6a6baf5c35dc6234566f2ed27ff780c40b03d78e971d9298513cda0203,PDF-3526ce6a6baf,CB-TB-1128_Pike,CB-TB-1128_Pike.pdf,3526ce6a6baf5c35dc6234566f2ed27ff780c40b03d78e971d9298513cda0203,C:\Users\gduff\Downloads\cb-tb-1101-1400-v5\pdfs\CB-TB-1128_Pike.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:358cb87c792c838ce119671f49a7782a9667def8542164d5f1168fd0a9a18be1,PDF-358cb87c792c,CB-TB-597_Price,CB-TB-597_Price.pdf,358cb87c792c838ce119671f49a7782a9667def8542164d5f1168fd0a9a18be1,C:\Users\gduff\Downloads\cb-tb-501-600-v5-extract\pdfs\CB-TB-597_Price.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=3,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:359951ac5a943d048af3974fc68f886654e8b8e9d91c394c839ff35342c5ceef,PDF-359951ac5a94,CB-TB-2089_Parker,CB-TB-2089_Parker.pdf,359951ac5a943d048af3974fc68f886654e8b8e9d91c394c839ff35342c5ceef,C:\Users\gduff\Downloads\cb-tb-1601-2200-v5-factory-run\pdfs\CB-TB-2089_Parker.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:359e7c68a77197dd321ee3e1695a074e31894f7c4cbb3c3c338874934c8f2b12,PDF-359e7c68a771,CB-TB-726_Brooks,CB-TB-726_Brooks.pdf,359e7c68a77197dd321ee3e1695a074e31894f7c4cbb3c3c338874934c8f2b12,C:\Users\gduff\Downloads\cb-tb-701-800-v5\pdfs\CB-TB-726_Brooks.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=1,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:35a3d6c2fbe0ced6450f624fd857c7405b70014ad3391c8016cf4905304f7266,PDF-35a3d6c2fbe0,CB-TB-1607_Moran,CB-TB-1607_Moran.pdf,35a3d6c2fbe0ced6450f624fd857c7405b70014ad3391c8016cf4905304f7266,C:\Users\gduff\Downloads\cb-tb-1601-2200-v5-factory-run\pdfs\CB-TB-1607_Moran.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=4,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:362faab4ed6078cbba04ba6879423b602042c1bf2d301210699a7830810d531e,PDF-362faab4ed60,CB-TB-612_Evans,CB-TB-612_Evans.pdf,362faab4ed6078cbba04ba6879423b602042c1bf2d301210699a7830810d531e,C:\Users\gduff\Downloads\cb-tb-601-700-v5\pdfs\CB-TB-612_Evans.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=1,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:36566161cd6723624dbca988fc90dca2d054135b30f465578a8b1e8e8f1b2f3f,PDF-36566161cd67,CB-TB-274_Dacre,CB-TB-274_Dacre.pdf,36566161cd6723624dbca988fc90dca2d054135b30f465578a8b1e8e8f1b2f3f,C:\Users\gduff\Downloads\cb-tb-201-300-v4\pdfs\CB-TB-274_Dacre.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=1,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:3667a58b6d4e24a98d1d952a23bd2aa1229203ca45d5d6307f844eed42f52c3c,PDF-3667a58b6d4e,CB-TB-1949_Reed,CB-TB-1949_Reed.pdf,3667a58b6d4e24a98d1d952a23bd2aa1229203ca45d5d6307f844eed42f52c3c,C:\Users\gduff\Downloads\cb-tb-1601-2200-v5-factory-run\pdfs\CB-TB-1949_Reed.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:36753302f024d297ed5d4d74df61d5268300054582c537fccb7cdbbe5bf86299,PDF-36753302f024,CB-TB-1922_Huxley,CB-TB-1922_Huxley.pdf,36753302f024d297ed5d4d74df61d5268300054582c537fccb7cdbbe5bf86299,C:\Users\gduff\Downloads\cb-tb-1601-2200-v5-factory-run\pdfs\CB-TB-1922_Huxley.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:3688bac829767df6329817343b7d4799bfe784f856afc0728baed37bbe18bba9,PDF-3688bac82976,CB-TB-1198_Greene,CB-TB-1198_Greene.pdf,3688bac829767df6329817343b7d4799bfe784f856afc0728baed37bbe18bba9,C:\Users\gduff\Downloads\cb-tb-1101-1400-v5\pdfs\CB-TB-1198_Greene.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:36bbecd05803ecdf3f25406cd1f871b4cd2c47d2f4ae1b6c7aae6ec1f7b47e56,PDF-36bbecd05803,CB-TB-950_Ross,CB-TB-950_Ross.pdf,36bbecd05803ecdf3f25406cd1f871b4cd2c47d2f4ae1b6c7aae6ec1f7b47e56,C:\Users\gduff\Downloads\cb-tb-901-1100-v5\pdfs\CB-TB-950_Ross.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:370b9e30324491f309e3421b22da0a2d23c82fa62572c720e23d97cb01ca12e5,PDF-370b9e303244,CB-TB-319_Flynn,CB-TB-319_Flynn.pdf,370b9e30324491f309e3421b22da0a2d23c82fa62572c720e23d97cb01ca12e5,C:\Users\gduff\Downloads\cb-tb-301-400-v4\pdfs\CB-TB-319_Flynn.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:37174895683698272b0c7d1fa2def9cdfe7dc582df2812fad3ee0b5dc54d3fed,PDF-371748956836,CB-TB-490_Pike,CB-TB-490_Pike.pdf,37174895683698272b0c7d1fa2def9cdfe7dc582df2812fad3ee0b5dc54d3fed,C:\Users\gduff\Downloads\cb-tb-401-500-v5\pdfs\CB-TB-490_Pike.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:37562feee2c7abf551ad496a9e04e8f709a37d31ed10565aea0be1b78bdd4d49,PDF-37562feee2c7,CB-TB-031_Shaw,CB-TB-031_Shaw.pdf,37562feee2c7abf551ad496a9e04e8f709a37d31ed10565aea0be1b78bdd4d49,C:\Users\gduff\Downloads\cb-tb-001-050-v3\pdfs\CB-TB-031_Shaw.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:3769685ed6df78680ab8e1fdfbdfb54a07085229c1f72412a7f5668ad1f8f8c0,PDF-3769685ed6df,CB-TB-1171_Shaw,CB-TB-1171_Shaw.pdf,3769685ed6df78680ab8e1fdfbdfb54a07085229c1f72412a7f5668ad1f8f8c0,C:\Users\gduff\Downloads\cb-tb-1101-1400-v5\pdfs\CB-TB-1171_Shaw.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:37a999ba691cca7fddde5acb729652e13630c25e6906e7f1993de623f6553484,PDF-37a999ba691c,CB-TB-1657_Grant,CB-TB-1657_Grant.pdf,37a999ba691cca7fddde5acb729652e13630c25e6906e7f1993de623f6553484,C:\Users\gduff\Downloads\cb-tb-1601-2200-v5-factory-run\pdfs\CB-TB-1657_Grant.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=4,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:37ab25c753fd53217f5e7309b682b8bb060ca17bafca39f56e0cea3c1cc04dc5,PDF-37ab25c753fd,CB-TB-1174_Coates,CB-TB-1174_Coates.pdf,37ab25c753fd53217f5e7309b682b8bb060ca17bafca39f56e0cea3c1cc04dc5,C:\Users\gduff\Downloads\cb-tb-1101-1400-v5\pdfs\CB-TB-1174_Coates.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:37b18da6090e0bdfa330fcddb5cc0d83d6329c7cb641be750c29a09efce58870,PDF-37b18da6090e,CB-MURDER-TEST-0001_1000_page_criminal_defence_bundle,CB-MURDER-TEST-0001_1000_page_criminal_defence_bundle.pdf,37b18da6090e0bdfa330fcddb5cc0d83d6329c7cb641be750c29a09efce58870,C:\Users\gduff\Downloads\CB-MURDER-TEST-0001_1000_page_criminal_defence_bundle.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=1,NO_GOLD,criminal,BACKEND_LIVE,,18a50e94-bda1-4e7d-a86b-8adeb5dc19b7,newest case test one
sha:37b72b3ce70a7454353ac04dbc17e8dd262f84dc5e5adcf05c2fe4520e8bee62,PDF-37b72b3ce70a,CB-TB-015_Clarke,CB-TB-015_Clarke.pdf,37b72b3ce70a7454353ac04dbc17e8dd262f84dc5e5adcf05c2fe4520e8bee62,C:\Users\gduff\Downloads\cb-tb-001-050-v3\pdfs\CB-TB-015_Clarke.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:37b90d4b507c1317b4e789b49a85ce6ba5b022b9bae47f3ab742a834f77becb5,PDF-37b90d4b507c,CB-TB-962_Ross,CB-TB-962_Ross.pdf,37b90d4b507c1317b4e789b49a85ce6ba5b022b9bae47f3ab742a834f77becb5,C:\Users\gduff\Downloads\cb-tb-901-1100-v5\pdfs\CB-TB-962_Ross.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
